Overall,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle
58,40,61,50,58,52,58,43,40,46,60,63,65,60,55,72,58,56,55,57,52,42,22,60,52,54,47,20,34,36
58,55,40,30,52,39,64,47,34,50,60,80,82,90,44,90,51,35,50,38,39,36,35,52,53,42,50,30,40,38
58,48,54,31,55,37,63,41,36,51,65,63,64,65,55,70,65,59,65,72,59,58,59,57,54,47,63,56,59,56
58,32,27,57,55,26,41,33,34,46,43,55,62,56,49,67,49,55,59,60,25,60,53,31,44,39,41,63,62,56
58,50,52,43,63,46,65,57,59,62,62,69,64,88,52,47,58,51,50,51,56,47,44,51,61,52,66,43,53,47
58,52,33,57,55,42,51,55,40,52,53,67,61,58,53,53,38,65,54,71,29,52,57,33,45,33,57,56,59,58
58,52,44,43,56,38,62,43,35,47,56,68,82,80,56,85,46,69,48,31,40,57,42,56,52,44,40,44,38,42
58,50,33,45,52,28,55,35,30,41,56,67,65,62,55,65,30,63,66,56,31,55,54,47,41,33,38,51,54,54
58,49,40,57,63,44,58,48,44,59,56,64,64,56,56,57,62,60,60,60,44,57,50,55,55,50,42,53,62,59
58,35,24,54,52,24,45,29,29,48,48,55,54,46,53,58,42,72,55,74,25,52,56,29,40,48,50,58,58,56
58,56,35,45,39,31,58,42,32,29,50,61,70,48,53,59,30,45,72,58,32,62,59,56,38,35,46,55,56,51
58,38,39,56,57,45,51,47,46,55,50,49,45,57,54,56,57,64,67,75,56,76,56,49,49,41,46,59,55,53
58,41,58,31,41,43,71,64,36,38,67,81,80,76,41,72,57,51,62,56,46,33,26,42,41,45,46,23,29,22
58,57,30,42,55,28,44,37,33,36,48,68,64,63,52,65,23,58,73,61,22,43,55,50,36,36,41,53,56,53
58,38,22,61,49,28,28,24,23,42,49,60,68,44,55,46,41,64,65,72,37,59,55,30,29,35,45,51,60,54
58,59,27,53,52,28,42,35,32,55,41,56,65,39,48,64,44,74,65,60,28,42,55,26,33,40,53,57,67,66
58,59,46,48,62,38,59,61,62,61,59,59,65,65,54,64,59,58,66,63,49,55,57,52,58,50,58,50,54,54
58,27,62,60,53,41,60,30,27,55,59,63,63,60,65,72,44,71,55,65,52,30,16,57,44,65,45,12,17,12
58,34,30,53,50,30,60,35,30,50,50,70,72,63,55,65,50,65,68,76,40,59,63,60,60,40,55,60,50,49
58,47,31,53,55,32,39,31,31,49,47,64,58,47,52,56,45,72,66,68,32,52,58,28,28,42,39,57,60,57
58,49,51,48,58,45,58,48,41,50,59,71,70,64,54,65,60,62,55,58,49,49,42,54,50,42,57,43,47,45
58,35,60,51,46,49,56,45,31,40,57,62,69,61,53,39,63,66,48,71,50,30,15,58,57,58,56,16,12,14
58,55,43,42,54,43,56,50,31,39,52,62,68,66,54,54,49,62,68,58,39,57,52,49,51,35,44,50,57,55
58,58,48,45,54,43,60,43,36,48,62,77,73,82,47,85,45,39,54,37,35,31,23,51,48,48,43,44,23,25
58,56,54,32,55,45,64,49,33,39,60,73,71,81,49,83,48,41,53,36,38,24,20,54,47,47,53,23,25,19
58,50,49,41,59,41,61,41,41,56,63,79,71,82,59,89,50,62,56,46,39,51,24,55,55,43,56,37,45,48
58,42,56,54,52,46,62,37,41,44,63,71,73,68,53,65,50,69,76,59,52,39,31,57,54,55,53,37,34,37
58,54,48,36,45,39,60,46,40,42,53,90,92,76,42,71,50,60,63,59,47,36,42,53,50,50,43,41,48,44
58,54,56,44,56,47,58,58,54,46,53,82,77,75,57,85,61,48,59,44,44,46,36,52,49,57,56,32,39,32
58,41,58,48,55,51,61,52,50,46,58,82,82,70,57,69,54,60,49,53,58,36,43,57,52,50,57,33,40,37
58,41,44,52,61,35,54,44,49,55,59,63,68,58,55,61,66,65,46,64,60,61,57,39,47,46,47,55,56,57
58,24,22,56,52,21,33,21,22,44,48,59,44,44,56,51,38,75,66,72,23,54,59,29,33,37,48,59,57,53
58,41,64,42,59,59,63,52,48,38,60,79,83,77,51,85,48,45,48,37,41,25,13,63,48,59,54,22,12,16
58,28,22,60,45,26,44,28,29,47,49,63,61,52,54,59,46,59,63,67,28,67,55,31,32,35,56,56,57,56
58,22,20,59,54,28,38,24,23,50,42,34,39,34,52,52,40,77,70,77,21,64,54,25,38,33,59,52,57,55
58,58,48,40,61,45,56,63,64,58,58,72,68,71,56,71,58,60,67,62,57,58,50,54,57,52,55,49,54,51
58,51,45,43,58,39,57,48,38,53,57,74,72,79,53,81,47,51,66,68,49,41,51,53,54,52,55,55,55,52
58,36,29,59,48,29,46,31,30,41,43,55,62,46,53,54,42,63,62,76,23,56,55,35,36,41,50,57,58,57
58,52,58,56,58,52,58,56,53,55,58,56,65,62,51,62,59,57,69,54,54,45,40,57,52,52,55,42,39,38
58,57,57,30,60,54,61,59,51,59,61,59,59,61,55,66,56,37,49,37,57,50,21,54,54,49,50,24,16,14
58,28,16,55,46,28,35,32,28,40,57,62,65,45,52,49,38,70,57,71,22,54,56,29,31,32,52,58,62,54
58,50,50,55,59,43,57,54,44,54,59,54,50,53,62,50,56,68,52,79,56,61,60,58,60,46,58,58,53,44
58,46,54,45,65,40,57,38,34,60,60,66,69,59,55,66,52,70,61,60,45,39,53,53,48,42,52,55,56,51
58,36,58,57,46,54,55,60,39,32,59,59,63,64,56,54,63,63,61,59,57,51,20,58,46,60,42,18,22,17
58,51,29,60,58,31,45,29,35,55,48,66,67,55,51,50,38,62,66,65,25,45,60,43,33,47,45,61,56,55
58,58,23,40,58,26,54,50,35,51,45,68,61,74,53,83,55,64,60,46,60,54,57,53,39,36,39,51,59,57
58,27,26,55,60,27,59,31,32,59,40,63,54,43,53,58,48,69,54,57,23,52,56,24,30,45,47,54,68,61
58,57,54,56,59,44,59,56,51,55,58,66,68,72,50,74,53,62,63,52,44,46,49,55,59,50,58,51,51,50
58,52,53,33,57,38,60,38,38,45,58,69,68,63,53,82,54,46,54,35,41,26,19,58,49,44,47,29,23,26
58,45,59,31,48,50,63,66,45,43,59,65,62,63,59,63,60,44,55,63,42,29,23,65,52,49,64,25,28,24
58,52,39,39,66,44,62,50,45,63,60,69,66,75,55,74,56,53,53,54,44,43,45,49,60,49,56,39,48,47
58,45,24,55,47,27,41,30,35,45,42,69,68,67,52,73,30,72,69,75,23,54,57,40,36,31,46,55,58,58
58,26,61,66,44,50,53,28,23,31,53,48,55,49,49,56,58,62,44,80,48,44,21,66,41,55,45,18,20,15
58,47,39,48,62,33,57,34,38,59,60,65,68,71,56,72,44,69,66,60,40,57,56,56,55,33,46,45,56,50
58,44,56,46,53,46,60,40,33,41,58,86,80,69,45,59,54,66,64,71,52,29,16,55,49,57,52,17,10,15
58,47,52,39,63,36,57,40,38,54,66,66,68,78,52,75,41,52,55,55,41,35,29,48,55,40,51,31,25,38
58,39,29,56,56,34,52,38,37,54,53,53,50,56,53,51,48,63,64,69,25,61,57,31,44,35,58,58,58,56
58,55,66,61,58,56,58,35,55,58,61,55,51,57,51,55,58,61,54,56,51,27,23,51,49,67,47,22,23,22
58,54,46,54,62,51,62,61,45,56,63,52,34,34,73,52,51,56,56,70,53,58,54,59,51,50,66,54,58,56
58,28,28,55,54,39,38,35,33,61,55,61,56,44,50,61,44,52,64,73,25,58,57,32,33,44,48,57,59,56
58,53,50,44,67,48,73,54,46,64,68,66,65,63,52,84,58,52,46,35,48,41,28,52,56,52,63,40,47,40
58,58,24,56,55,30,55,40,32,48,55,66,66,70,52,64,33,71,63,67,28,51,52,44,48,34,47,52,55,55
58,32,35,55,54,31,39,29,31,49,50,55,55,55,57,60,38,72,63,70,30,55,54,30,37,40,46,55,61,55
58,59,55,54,60,42,58,49,40,58,61,69,68,72,57,65,50,58,34,57,43,48,46,51,49,44,57,56,58,57
58,41,40,36,68,38,60,42,37,61,62,71,65,70,55,74,50,55,51,48,35,43,42,57,65,48,63,50,49,43
58,49,63,59,55,49,57,44,58,45,58,61,62,64,58,70,55,60,54,56,60,45,28,57,60,60,53,33,35,33
58,32,60,60,44,57,50,42,28,38,53,63,68,56,53,48,63,64,63,73,52,51,15,60,48,61,50,18,12,18
58,47,34,51,54,33,45,42,39,53,50,49,52,47,54,52,41,68,55,67,39,56,58,40,59,46,63,60,60,59
58,45,53,47,61,44,59,52,44,60,61,63,61,66,57,64,64,63,60,82,49,60,55,48,57,39,54,55,56,55
58,29,63,62,50,51,54,33,45,34,56,56,55,54,55,54,60,60,54,67,57,30,14,55,48,60,43,12,14,11
58,47,61,63,55,47,54,50,44,49,53,69,77,58,55,53,57,69,69,52,56,48,16,56,49,59,50,17,23,22
58,26,22,56,41,20,35,28,29,33,47,62,55,40,51,35,30,66,62,81,18,50,56,25,28,38,53,58,59,58
58,63,39,58,60,40,60,58,48,59,59,68,67,72,48,69,46,57,58,59,31,50,48,49,52,46,53,49,52,55
58,54,41,54,61,44,58,56,45,58,64,64,66,69,62,53,54,67,65,66,45,60,60,51,50,39,54,57,63,61
58,30,62,55,47,44,55,38,28,28,57,62,67,52,57,51,62,58,55,74,53,52,10,51,44,55,42,14,17,18
58,40,42,65,57,41,64,44,50,56,57,70,76,78,64,59,55,70,67,67,40,54,53,64,61,44,48,55,53,45
58,28,20,58,56,29,50,32,25,54,50,62,66,48,50,55,36,66,54,69,16,58,56,30,30,34,48,55,58,55
58,55,56,55,62,35,58,48,55,60,55,55,54,55,61,53,47,62,55,57,57,57,55,55,57,61,56,56,59,58
58,54,29,44,48,23,54,30,28,39,57,69,60,67,56,69,29,61,53,48,24,52,55,47,40,33,56,47,62,58
58,50,50,46,58,52,61,62,56,54,63,54,51,65,58,57,68,34,54,71,60,48,28,56,60,58,56,26,34,34
58,58,40,51,56,22,52,35,44,55,55,70,71,65,42,66,42,67,68,55,41,44,46,55,45,41,44,48,58,56
58,30,30,61,51,26,37,36,24,45,46,53,61,38,53,57,52,69,50,73,28,55,55,36,26,38,48,59,58,56
58,56,35,45,53,34,53,52,42,46,56,73,73,74,52,75,52,68,65,56,33,52,50,46,46,35,48,52,54,52
58,33,29,59,49,35,36,34,30,52,41,51,54,39,47,51,51,55,54,73,36,55,59,28,35,35,50,56,59,58
58,52,21,42,47,20,53,32,30,41,54,72,79,75,50,74,21,66,61,64,23,80,53,49,33,35,41,52,54,56
58,49,59,55,46,56,53,48,53,41,56,67,72,66,54,53,54,73,67,70,53,35,12,60,52,59,50,30,14,17
58,58,54,33,60,46,62,54,25,45,58,78,74,76,42,82,59,66,73,46,50,44,22,46,50,34,49,16,37,24
58,52,42,59,49,26,47,55,53,41,49,65,72,50,49,55,56,64,62,61,48,50,50,42,32,60,38,56,59,59
58,32,21,53,41,29,51,33,28,39,55,68,63,52,49,52,39,75,58,76,23,51,54,29,35,41,44,51,65,61
58,28,27,55,45,25,34,28,29,36,40,52,54,50,48,51,40,70,60,65,21,68,56,25,29,52,48,57,62,60
58,33,57,64,51,49,54,26,28,26,53,67,72,62,45,57,67,70,57,72,47,55,21,57,47,58,52,22,24,22
58,47,57,41,62,40,52,42,41,58,49,80,76,71,54,64,57,54,45,65,50,42,21,56,56,47,53,37,40,44
58,39,56,49,60,47,59,48,41,47,59,63,66,57,60,88,60,54,52,47,49,46,27,59,60,48,52,44,27,36
58,30,22,61,56,28,29,22,28,36,57,54,53,55,60,61,36,66,58,57,23,60,55,29,28,33,42,52,62,55
58,53,30,50,49,25,61,43,29,44,57,69,70,66,50,62,26,54,62,57,25,49,52,47,41,40,40,50,60,52
58,54,23,48,53,24,54,35,42,48,55,75,73,59,50,71,29,60,58,60,30,51,52,47,43,39,45,52,55,54
58,41,58,62,49,50,56,56,34,38,54,66,65,62,52,63,58,71,50,70,59,51,16,60,47,59,51,23,16,14
58,50,50,52,47,33,66,43,44,32,52,64,68,55,61,64,49,65,56,66,45,55,57,62,58,42,47,58,58,54
58,36,69,63,51,49,55,40,43,34,57,61,57,58,58,67,58,61,52,41,58,31,15,51,47,69,50,16,16,20
58,55,46,50,63,38,59,54,53,60,61,71,73,77,54,77,59,69,66,53,47,54,54,50,53,42,48,47,53,50
58,47,60,49,52,54,59,54,50,38,58,72,71,74,49,73,62,59,66,67,56,60,33,57,47,52,51,33,29,28
58,56,45,42,51,45,55,60,57,49,57,78,77,75,51,82,64,36,85,50,55,46,43,62,42,35,49,51,49,51
58,55,33,51,52,46,53,51,40,42,56,73,78,77,55,80,51,58,70,64,45,86,51,56,52,51,45,46,53,51
58,28,28,58,54,22,36,26,25,37,50,61,63,52,60,72,36,62,62,50,20,59,65,25,27,31,45,63,58,55
58,44,47,56,63,47,58,49,41,62,64,64,66,60,60,66,59,60,64,59,44,65,49,52,53,50,45,51,58,55
58,43,58,54,52,51,56,47,38,44,55,75,76,74,55,68,56,76,67,68,52,46,27,57,50,57,55,33,32,24
58,40,33,56,65,35,61,41,46,56,58,55,55,67,58,66,54,56,50,53,39,62,54,43,54,51,41,51,55,59
58,54,52,51,56,50,56,47,57,50,55,66,64,65,51,65,53,55,64,54,50,54,51,51,45,48,48,54,56,54
58,36,48,45,64,36,56,35,37,62,57,65,54,55,58,65,54,64,65,67,47,61,54,54,56,41,42,58,54,45
58,51,42,54,68,38,57,47,44,57,55,64,67,66,65,69,53,63,64,68,41,62,53,45,58,52,58,48,49,57
58,55,52,54,56,46,56,42,36,50,57,68,72,82,51,71,58,50,60,51,47,36,51,54,51,47,50,49,59,53
58,42,33,49,57,25,60,45,30,54,58,66,60,60,55,81,44,61,57,60,36,72,56,48,58,50,49,52,56,57
58,48,55,58,55,45,58,42,38,52,61,62,66,65,46,68,63,68,58,74,46,58,32,56,50,50,55,32,35,35
58,56,43,41,62,30,56,65,62,57,57,67,73,80,56,59,53,58,61,76,47,59,57,57,60,40,51,58,62,54
58,55,57,55,60,55,55,58,55,60,58,64,66,65,59,70,48,65,60,56,55,55,61,52,58,61,55,55,55,40
58,40,40,44,64,31,58,33,37,60,63,64,63,76,55,83,51,44,64,48,36,58,51,56,55,40,49,44,49,42
58,50,51,53,63,49,58,43,33,59,61,55,54,63,58,60,63,55,60,62,53,62,45,57,54,54,47,51,60,61
58,30,28,73,38,38,35,26,24,29,43,60,47,58,49,30,42,33,41,69,35,76,52,29,26,32,40,51,62,62
58,37,42,46,65,38,57,59,55,60,60,62,57,68,56,70,55,56,61,64,63,63,48,48,59,42,62,54,50,48
58,54,51,52,57,51,55,57,55,56,55,64,61,61,55,55,55,63,63,66,57,64,53,51,52,58,53,50,55,54
58,57,22,42,54,19,55,59,66,52,53,69,70,65,45,79,43,65,71,56,49,49,52,58,52,35,57,55,51,53
58,62,36,42,58,49,59,56,51,51,58,69,71,70,55,66,52,59,57,61,40,37,51,55,55,46,50,50,52,53
58,57,61,53,52,41,60,37,24,35,59,71,68,69,52,70,55,71,54,74,46,45,13,57,47,49,44,20,28,18
58,47,38,57,59,31,53,33,48,63,57,68,66,63,56,76,73,73,76,71,65,66,61,58,49,38,58,56,60,57
58,42,54,55,63,47,63,51,55,61,61,64,64,62,50,67,49,58,55,56,55,46,51,52,58,58,55,55,58,58
58,26,18,66,47,27,41,26,28,43,45,48,42,59,52,40,37,46,54,81,17,63,53,27,33,34,42,56,60,54
58,37,58,56,52,52,56,50,42,39,57,70,63,73,53,66,58,65,59,71,54,67,27,59,52,59,53,30,34,28
58,26,61,53,51,48,55,31,30,34,58,65,67,60,55,60,58,60,46,64,50,50,17,56,42,54,51,17,19,12
58,40,31,46,65,31,49,39,37,57,48,59,60,58,58,64,52,63,61,67,28,59,50,50,59,47,59,55,60,59
58,50,37,56,49,33,49,42,34,49,49,70,73,69,52,59,40,74,71,69,29,61,54,46,45,43,53,54,58,58
58,52,40,40,62,28,56,38,48,59,59,64,62,67,50,77,54,49,59,48,45,59,57,52,57,46,48,53,56,52
58,36,24,59,51,30,37,33,28,43,47,54,49,48,52,63,42,63,47,67,23,59,58,30,39,47,49,56,60,55
58,57,56,49,52,48,62,59,54,47,59,76,76,66,55,62,59,52,70,59,58,55,35,57,49,53,55,40,42,34
58,52,44,38,60,45,63,59,47,51,62,75,68,76,47,75,50,53,63,40,46,47,30,53,57,45,59,40,35,32
58,24,25,60,42,31,27,36,24,36,38,62,54,40,45,50,50,65,54,66,25,52,60,22,31,35,44,59,64,59
58,51,55,55,61,45,63,55,60,56,60,62,66,65,53,70,55,70,60,57,58,55,50,61,60,55,55,55,53,50
58,33,26,60,59,29,33,29,27,56,41,56,55,55,57,54,54,64,56,55,33,60,60,30,39,46,55,58,60,61
58,57,44,49,55,40,55,39,32,49,57,76,69,65,56,82,50,57,63,53,51,40,48,50,53,57,51,55,55,49
58,33,61,58,43,53,56,36,35,30,54,70,71,72,51,68,58,71,59,58,54,51,18,60,49,58,56,23,15,17
58,40,31,47,60,32,51,42,38,55,53,62,62,59,54,60,53,64,66,68,35,63,57,38,44,47,48,56,57,59
58,52,57,45,54,48,62,52,45,42,59,71,73,69,47,66,62,52,55,56,50,52,30,56,56,56,59,28,28,28
58,29,22,58,61,28,33,32,35,55,42,60,55,43,55,65,29,68,63,61,25,55,53,35,45,37,43,55,62,60
58,58,50,46,56,42,55,55,45,55,51,68,68,65,55,65,55,63,60,58,54,55,48,58,56,50,55,55,52,51
58,32,25,64,52,22,39,30,28,33,44,49,52,42,47,40,31,48,52,69,28,62,59,33,27,35,40,56,60,57
58,53,38,48,54,25,54,30,36,50,52,72,73,63,52,72,40,60,63,50,42,45,55,49,47,38,42,54,56,51
58,47,37,59,68,40,54,41,41,71,58,61,55,58,58,81,61,62,48,35,43,58,54,37,56,48,45,49,64,63
58,56,36,39,56,20,60,41,23,51,64,65,69,70,58,71,47,62,60,62,22,60,52,60,39,30,42,52,57,60
58,55,48,42,54,49,58,51,51,52,53,80,82,82,61,84,56,56,73,71,50,42,47,57,60,45,55,42,51,46
58,48,60,21,41,52,69,53,41,32,63,82,79,81,38,71,51,36,42,31,52,31,12,42,44,41,41,11,20,21
58,47,47,43,60,35,62,42,44,57,61,61,58,57,55,60,46,62,60,56,50,50,57,53,55,43,45,56,58,51
58,34,60,58,52,45,56,46,38,41,53,74,77,69,53,68,57,67,59,61,51,59,23,57,52,56,58,26,26,21
58,53,48,39,62,44,60,52,44,59,61,69,65,65,52,64,55,56,58,51,40,44,52,54,56,53,58,35,50,45
58,48,45,52,59,37,58,46,42,57,57,69,72,66,56,62,55,65,86,78,52,62,55,55,57,43,57,53,56,53
58,45,49,42,62,48,61,50,39,58,63,71,66,65,45,72,50,53,66,45,31,41,29,60,58,54,55,34,47,50
58,28,61,56,45,42,55,36,35,32,58,82,85,63,52,59,59,63,49,54,59,26,12,49,48,53,54,12,14,14
58,52,55,44,62,44,54,42,42,57,56,61,65,61,53,63,60,61,62,53,61,54,57,61,62,43,55,57,57,55
58,54,51,47,54,38,64,52,34,52,60,74,73,79,52,77,51,65,37,42,40,48,43,54,52,35,48,41,48,42
58,35,28,58,46,25,44,33,30,38,42,63,67,61,54,67,45,67,62,75,27,60,57,31,42,39,51,55,58,56
58,29,26,50,54,24,28,31,28,45,36,60,51,44,43,57,41,67,71,70,23,50,58,28,27,34,43,58,67,60
58,45,48,59,58,41,59,51,48,59,62,72,66,70,50,71,64,66,64,67,54,64,55,53,58,42,50,54,57,58
58,62,23,35,41,23,57,38,28,28,46,53,64,66,61,78,24,58,65,49,33,47,54,48,32,36,42,61,53,58
58,36,58,58,50,50,55,45,33,39,56,69,66,67,51,72,55,70,60,80,52,60,30,57,48,56,55,30,36,39
58,36,58,52,55,55,59,54,39,49,58,84,81,60,55,68,59,50,63,52,55,37,35,54,54,58,51,21,32,30
58,60,39,42,59,42,57,55,36,49,55,77,73,66,45,68,50,52,70,46,36,69,51,45,43,51,39,47,50,47
58,49,57,55,58,49,58,54,48,53,59,66,66,63,52,72,61,61,62,61,52,41,21,61,58,60,54,37,35,28
58,48,50,37,50,41,62,44,31,39,62,81,82,81,51,80,48,54,51,51,39,35,17,56,48,49,50,29,21,23
58,50,32,54,55,43,51,59,49,56,54,59,59,65,53,53,48,70,67,60,44,56,58,50,52,42,54,59,58,57
58,37,39,52,57,24,42,31,24,44,48,66,67,46,49,62,40,74,65,61,33,54,56,35,34,39,49,52,62,66
58,51,30,55,60,35,51,38,35,56,58,66,64,56,58,53,40,58,68,64,45,46,56,38,53,20,52,58,60,57
58,56,59,27,42,43,60,45,62,29,55,72,70,69,60,79,48,52,67,44,51,31,29,62,47,49,39,45,19,20
58,52,48,48,63,33,58,38,35,56,59,71,64,70,64,82,49,61,76,50,49,55,36,63,59,42,39,40,42,49
58,55,64,61,60,55,55,35,48,51,61,55,55,57,51,64,59,72,70,58,58,44,22,51,44,62,57,33,23,22
58,55,48,48,53,43,55,35,39,49,54,78,71,73,53,72,55,63,56,46,47,63,54,53,46,49,40,53,54,56
58,49,38,41,62,40,54,46,45,64,59,66,64,76,54,72,43,65,61,66,37,48,55,49,63,40,52,57,50,51
58,49,52,53,53,36,55,46,35,50,57,86,83,85,39,68,59,44,75,76,34,55,46,56,50,49,51,44,50,49
58,47,25,43,42,29,46,48,31,31,44,73,71,76,50,73,30,74,75,59,24,74,59,42,41,32,49,55,57,54
58,46,37,44,67,46,64,38,33,63,62,63,64,56,45,50,52,70,71,74,32,51,57,47,49,36,51,52,57,47
58,53,22,42,49,24,50,28,33,34,52,80,76,63,51,74,20,75,66,60,25,59,52,48,50,32,43,52,55,53
58,44,36,55,67,44,61,49,42,66,62,69,66,58,60,76,64,59,53,42,47,63,43,63,49,55,51,50,49,57
58,48,28,58,46,34,38,39,37,44,47,63,64,65,52,67,41,73,60,59,25,53,56,36,39,37,49,57,62,61
58,40,45,42,63,42,54,48,50,58,57,69,63,71,56,73,50,63,46,35,42,60,56,59,62,48,60,54,60,56
58,54,50,48,62,46,58,59,58,61,61,65,66,61,55,68,55,63,65,56,57,43,42,50,61,48,55,35,47,46
58,51,50,48,55,38,62,55,35,47,61,80,77,84,45,72,55,56,61,47,50,40,25,50,51,50,59,20,30,25
58,52,51,32,55,43,67,48,48,47,62,72,67,75,38,77,55,69,45,42,52,32,25,51,53,50,57,23,28,28
58,53,28,50,46,28,63,37,37,38,50,77,73,62,55,82,34,62,56,51,32,58,53,53,43,45,44,50,59,58
58,56,57,52,61,51,58,47,46,49,56,77,78,56,53,64,58,56,49,58,42,43,21,55,59,45,61,34,48,46
58,53,43,53,62,42,50,34,38,54,53,66,67,66,58,66,61,73,68,73,46,64,58,55,52,40,56,55,52,48
58,58,55,28,54,55,65,62,54,42,64,78,63,83,41,82,47,71,46,31,41,28,17,35,57,49,41,14,23,21
58,54,47,45,50,39,56,44,42,36,53,85,90,83,55,79,54,48,65,60,46,42,46,53,48,43,46,46,45,44
58,46,36,59,65,44,60,43,47,60,60,66,62,51,63,64,50,53,49,51,45,63,50,59,53,48,49,48,53,56
58,49,45,50,63,43,58,43,43,60,64,57,61,65,55,63,55,62,61,59,44,55,54,53,52,35,58,55,58,53
58,23,26,57,59,29,49,25,32,52,47,62,63,54,43,50,40,68,62,69,22,55,57,28,35,36,42,56,60,62
58,46,35,61,58,37,51,47,45,55,52,55,54,55,56,58,51,68,55,68,41,57,59,40,50,51,46,58,59,55
58,52,56,44,47,54,64,54,45,41,63,73,80,62,45,82,65,49,34,40,46,32,25,57,43,63,54,21,32,30
58,46,35,49,46,27,51,46,31,45,49,67,68,61,48,72,35,69,67,60,31,70,54,41,39,38,50,51,61,63
58,50,51,31,59,44,59,49,52,58,56,66,62,67,59,66,43,44,55,39,52,41,38,56,62,49,58,41,49,43
58,55,48,51,65,53,62,53,45,66,58,68,73,64,55,70,60,51,38,49,47,48,54,54,59,60,57,52,55,57
58,51,32,52,54,31,53,38,26,44,52,67,69,57,53,53,43,71,68,72,29,55,54,40,42,35,48,55,56,54
58,58,62,53,55,54,62,42,37,52,58,76,68,61,48,62,51,64,61,62,53,40,19,56,45,60,52,15,21,20
58,57,22,49,56,28,55,39,41,49,54,78,80,78,51,71,43,69,53,57,35,52,49,60,47,24,43,50,57,55
58,34,63,48,46,56,64,52,33,32,49,74,72,72,56,70,59,55,64,38,44,35,13,65,46,52,42,12,16,13
58,35,27,58,53,23,42,33,28,45,55,32,32,31,55,33,54,47,58,83,24,71,56,41,48,33,60,55,53,55
58,30,67,66,58,56,41,33,28,34,47,34,53,34,42,52,63,73,54,79,52,58,15,63,53,64,48,15,24,23
58,45,49,53,57,43,56,60,58,55,54,74,71,72,55,74,70,53,81,66,65,72,61,55,54,47,53,58,62,58
58,52,54,41,55,38,57,44,38,52,61,60,64,53,56,68,56,74,68,62,48,50,27,62,58,42,57,35,48,45
58,55,44,50,60,29,45,35,41,51,55,68,69,60,50,70,43,64,60,55,40,48,52,40,28,55,55,50,55,54
58,54,58,35,64,56,60,61,45,57,61,62,58,63,57,57,60,54,53,54,55,39,44,55,60,52,60,40,42,46
58,52,43,60,64,39,56,44,42,62,60,61,66,58,59,63,52,69,70,65,38,68,50,59,53,57,53,58,58,50
58,52,51,39,57,42,61,53,52,54,60,78,77,76,57,87,48,56,56,47,44,46,37,54,55,49,48,39,40,39
58,53,41,49,64,48,57,49,51,57,62,67,69,63,63,72,52,68,72,58,51,57,57,49,47,55,41,39,54,44
58,43,56,55,53,48,57,48,42,42,59,66,68,59,57,65,58,72,55,56,55,49,20,59,51,58,57,21,20,20
58,58,42,52,64,53,58,55,56,62,62,59,67,73,50,65,58,58,51,38,48,52,52,50,62,41,57,49,52,47
58,54,49,44,61,48,62,50,52,54,59,60,54,69,56,68,58,54,65,57,55,43,58,50,57,54,59,55,57,47
58,45,54,31,54,39,63,49,39,51,63,72,73,68,52,86,50,56,48,43,49,55,32,54,53,41,55,37,26,36
58,34,59,55,43,57,59,34,32,31,56,73,77,70,54,63,54,75,55,62,48,46,17,58,45,49,43,16,12,12
58,44,35,61,67,42,57,42,39,65,64,62,63,54,55,67,62,61,58,51,49,61,50,54,49,52,51,47,52,61
58,47,57,50,56,45,57,44,43,52,58,70,73,70,51,66,55,70,68,78,53,53,41,56,49,51,48,42,36,35
58,56,48,56,56,46,53,61,63,57,54,46,44,53,63,51,56,63,52,61,54,62,58,54,58,50,56,59,57,56
58,51,31,59,53,31,65,48,35,51,50,75,78,68,58,64,56,59,65,75,38,56,54,52,47,37,50,55,54,55
58,57,28,44,53,23,55,57,55,51,53,72,73,62,49,45,39,73,60,61,40,62,56,48,45,36,42,52,57,54
58,52,59,43,48,51,59,36,35,37,58,73,74,66,54,64,57,44,59,56,50,29,17,59,47,46,48,22,28,22
58,55,53,48,55,39,57,42,44,48,58,74,76,75,53,73,52,55,72,45,49,40,50,54,48,48,50,48,48,46
58,50,45,50,62,36,60,40,36,60,63,66,68,63,54,64,52,52,58,50,41,54,52,56,57,40,60,38,51,50
58,29,59,54,52,53,61,49,30,39,54,75,77,61,47,55,57,60,62,61,54,41,13,59,57,58,55,16,14,16
58,48,61,52,51,51,64,52,51,46,59,68,75,61,49,65,59,63,57,68,55,58,20,54,47,49,52,31,40,31
58,47,42,47,65,39,60,49,40,60,63,51,65,64,54,56,56,50,38,60,44,56,29,45,64,48,60,37,40,32
58,32,57,56,56,45,61,38,29,52,60,67,63,64,61,53,56,65,71,66,54,31,12,55,54,57,53,13,15,12
58,48,47,50,63,53,61,59,47,61,62,69,69,64,57,74,55,52,53,45,39,42,24,47,59,57,58,41,47,41
58,33,27,56,45,30,29,23,26,51,41,63,64,46,54,52,36,74,59,66,24,48,56,25,36,38,43,58,66,58
58,28,20,62,44,28,34,26,20,56,51,55,56,35,50,45,33,78,56,80,22,48,50,24,32,35,44,60,59,52
